long,lat,group,order,region,subregion
-53.36274337768555,-32.581153869628906,22,2393,Brazil,NA
-53.489402770996094,-32.50322341918945,22,2394,Brazil,NA
-53.601707458496094,-32.40303039550781,22,2395,Brazil,NA
-53.65361022949219,-32.29873275756836,22,2396,Brazil,NA
-53.70112228393555,-32.18632888793945,22,2397,Brazil,NA
-53.74658203125,-32.09745788574219,22,2398,Brazil,NA
-53.76171875,-32.05683898925781,22,2399,Brazil,NA
-53.80610275268555,-32.03994369506836,22,2400,Brazil,NA
-53.87651443481445,-31.994531631469727,22,2401,Brazil,NA
-53.92060470581055,-31.952342987060547,22,2402,Brazil,NA
-53.98515701293945,-31.928125381469727,22,2403,Brazil,NA
-54.100440979003906,-31.90156364440918,22,2404,Brazil,NA
-54.220558166503906,-31.855175018310547,22,2405,Brazil,NA
-54.36992263793945,-31.745018005371094,22,2406,Brazil,NA
-54.477684020996094,-31.62275505065918,22,2407,Brazil,NA
-54.53091049194336,-31.541990280151367,22,2408,Brazil,NA
-54.587646484375,-31.485157012939453,22,2409,Brazil,NA
-54.89599609375,-31.391210556030273,22,2410,Brazil,NA
-55.036033630371094,-31.27900505065918,22,2411,Brazil,NA
-55.091163635253906,-31.31396484375,22,2412,Brazil,NA
-55.17353439331055,-31.27958869934082,22,2413,Brazil,NA
-55.254638671875,-31.2255859375,22,2414,Brazil,NA
-55.278953552246094,-31.18417739868164,22,2415,Brazil,NA
-55.31328201293945,-31.141700744628906,22,2416,Brazil,NA
-55.34550857543945,-31.092967987060547,22,2417,Brazil,NA
-55.36606216430664,-31.04619026184082,22,2418,Brazil,NA
-55.44955825805664,-30.964454650878906,22,2419,Brazil,NA
-55.55732727050781,-30.8759765625,22,2420,Brazil,NA
-55.60302734375,-30.85078239440918,22,2421,Brazil,NA
-55.62714767456055,-30.858104705810547,22,2422,Brazil,NA
-55.650489807128906,-30.892087936401367,22,2423,Brazil,NA
-55.66523742675781,-30.924903869628906,22,2424,Brazil,NA
-55.705955505371094,-30.946582794189453,22,2425,Brazil,NA
-55.75634765625,-30.987110137939453,22,2426,Brazil,NA
-55.80776596069336,-31.036718368530273,22,2427,Brazil,NA
-55.87368392944336,-31.069629669189453,22,2428,Brazil,NA
-55.95199966430664,-31.08085823059082,22,2429,Brazil,NA
-56.00468444824219,-31.079198837280273,22,2430,Brazil,NA
-56.015525817871094,-31.059667587280273,22,2431,Brazil,NA
-56.018455505371094,-30.991893768310547,22,2432,Brazil,NA
-55.99897766113281,-30.837207794189453,22,2433,Brazil,NA
-56.044822692871094,-30.777637481689453,22,2434,Brazil,NA
-56.105857849121094,-30.713769912719727,22,2435,Brazil,NA
-56.176170349121094,-30.628419876098633,22,2436,Brazil,NA
-56.4072265625,-30.447460174560547,22,2437,Brazil,NA
-56.7216796875,-30.186912536621094,22,2438,Brazil,NA
-56.83271789550781,-30.107227325439453,22,2439,Brazil,NA
-56.937255859375,-30.10107421875,22,2440,Brazil,NA
-57.03271484375,-30.109960556030273,22,2441,Brazil,NA
-57.120506286621094,-30.14443588256836,22,2442,Brazil,NA
-57.186912536621094,-30.26484489440918,22,2443,Brazil,NA
-57.21445083618164,-30.28339958190918,22,2444,Brazil,NA
-57.38384246826172,-30.280664443969727,22,2445,Brazil,NA
-57.55229568481445,-30.261232376098633,22,2446,Brazil,NA
-57.608890533447266,-30.187793731689453,22,2447,Brazil,NA
-57.563865661621094,-30.13994026184082,22,2448,Brazil,NA
-57.40522766113281,-30.033885955810547,22,2449,Brazil,NA
-57.31747817993164,-29.939455032348633,22,2450,Brazil,NA
-57.300682067871094,-29.856542587280273,22,2451,Brazil,NA
-57.22465515136719,-29.782127380371094,22,2452,Brazil,NA
-57.08935546875,-29.716209411621094,22,2453,Brazil,NA
-56.938621520996094,-29.594823837280273,22,2454,Brazil,NA
-56.7724609375,-29.417871475219727,22,2455,Brazil,NA
-56.67153549194336,-29.287303924560547,22,2456,Brazil,NA
-56.635841369628906,-29.203027725219727,22,2457,Brazil,NA
-56.57070541381836,-29.138086318969727,22,2458,Brazil,NA
-56.475975036621094,-29.092479705810547,22,2459,Brazil,NA
-56.39326095581055,-28.997264862060547,22,2460,Brazil,NA
-56.322364807128906,-28.852439880371094,22,2461,Brazil,NA
-56.22553634643555,-28.737207412719727,22,2462,Brazil,NA
-56.10287857055664,-28.651758193969727,22,2463,Brazil,NA
-56.03422927856445,-28.580860137939453,22,2464,Brazil,NA
-56.019630432128906,-28.52461051940918,22,2465,Brazil,NA
-55.98491287231445,-28.48857307434082,22,2466,Brazil,NA
-55.93017578125,-28.47285270690918,22,2467,Brazil,NA
-55.90365982055664,-28.443262100219727,22,2468,Brazil,NA
-55.905418395996094,-28.399608612060547,22,2469,Brazil,NA
-55.890525817871094,-28.370018005371094,22,2470,Brazil,NA
-55.85888671875,-28.354198455810547,22,2471,Brazil,NA
-55.806053161621094,-28.359766006469727,22,2472,Brazil,NA
-55.73198318481445,-28.386621475219727,22,2473,Brazil,NA
-55.687255859375,-28.381641387939453,22,2474,Brazil,NA
-55.671974182128906,-28.344921112060547,22,2475,Brazil,NA
-55.691505432128906,-28.302831649780273,22,2476,Brazil,NA
-55.745994567871094,-28.255468368530273,22,2477,Brazil,NA
-55.725486755371094,-28.2041015625,22,2478,Brazil,NA
-55.58237075805664,-28.120994567871094,22,2479,Brazil,NA
-55.476661682128906,-28.08935546875,22,2480,Brazil,NA
-55.409812927246094,-28.03779411315918,22,2481,Brazil,NA
-55.34648513793945,-27.955957412719727,22,2482,Brazil,NA
-55.243751525878906,-27.898828506469727,22,2483,Brazil,NA
-55.10151290893555,-27.866798400878906,22,2484,Brazil,NA
-55.06386947631836,-27.8359375,22,2485,Brazil,NA
-55.068992614746094,-27.796287536621094,22,2486,Brazil,NA
-55.03994369506836,-27.76777458190918,22,2487,Brazil,NA
-54.95590591430664,-27.747169494628906,22,2488,Brazil,NA
-54.91020584106445,-27.708593368530273,22,2489,Brazil,NA
-54.90278625488281,-27.651952743530273,22,2490,Brazil,NA
-54.875732421875,-27.599218368530273,22,2491,Brazil,NA
-54.8291015625,-27.55058479309082,22,2492,Brazil,NA
-54.777099609375,-27.532520294189453,22,2493,Brazil,NA
-54.7197265625,-27.544921875,22,2494,Brazil,NA
-54.665870666503906,-27.526561737060547,22,2495,Brazil,NA
-54.61542892456055,-27.477149963378906,22,2496,Brazil,NA
-54.554931640625,-27.4541015625,22,2497,Brazil,NA
-54.48432540893555,-27.457324981689453,22,2498,Brazil,NA
-54.448143005371094,-27.44648551940918,22,2499,Brazil,NA
-54.327003479003906,-27.42353630065918,22,2500,Brazil,NA
-54.260154724121094,-27.38203239440918,22,2501,Brazil,NA
-54.205223083496094,-27.289648056030273,22,2502,Brazil,NA
-54.15644454956055,-27.253808975219727,22,2503,Brazil,NA
-54.11381912231445,-27.274707794189453,22,2504,Brazil,NA
-54.04013442993164,-27.243749618530273,22,2505,Brazil,NA
-53.93534851074219,-27.1611328125,22,2506,Brazil,NA
-53.915626525878906,-27.159570693969727,22,2507,Brazil,NA
-53.83818435668945,-27.12109375,22,2508,Brazil,NA
-53.75849533081055,-26.97831916809082,22,2509,Brazil,NA
-53.71728515625,-26.8828125,22,2510,Brazil,NA
-53.727149963378906,-26.8046875,22,2511,Brazil,NA
-53.753318786621094,-26.748632431030273,22,2512,Brazil,NA
-53.74457931518555,-26.66650390625,22,2513,Brazil,NA
-53.718162536621094,-26.443164825439453,22,2514,Brazil,NA
-53.7109375,-26.35185432434082,22,2515,Brazil,NA
-53.66855239868164,-26.288183212280273,22,2516,Brazil,NA
-53.671287536621094,-26.22509765625,22,2517,Brazil,NA
-53.74692153930664,-26.08369255065918,22,2518,Brazil,NA
-53.8232421875,-25.959569931030273,22,2519,Brazil,NA
-53.86421203613281,-25.74882698059082,22,2520,Brazil,NA
-53.89116287231445,-25.668848037719727,22,2521,Brazil,NA
-53.95478439331055,-25.647655487060547,22,2522,Brazil,NA
-54.012306213378906,-25.577930450439453,22,2523,Brazil,NA
-54.08501052856445,-25.571874618530273,22,2524,Brazil,NA
-54.119239807128906,-25.545215606689453,22,2525,Brazil,NA
-54.15459060668945,-25.523048400878906,22,2526,Brazil,NA
-54.206153869628906,-25.52958869934082,22,2527,Brazil,NA
-54.250099182128906,-25.570409774780273,22,2528,Brazil,NA
-54.33188247680664,-25.571874618530273,22,2529,Brazil,NA
-54.38335037231445,-25.588672637939453,22,2530,Brazil,NA
-54.443946838378906,-25.625,22,2531,Brazil,NA
-54.50151443481445,-25.608299255371094,22,2532,Brazil,NA
-54.537841796875,-25.576465606689453,22,2533,Brazil,NA
-54.615867614746094,-25.576074600219727,22,2534,Brazil,NA
-54.61054611206055,-25.432714462280273,22,2535,Brazil,NA
-54.47314453125,-25.22021484375,22,2536,Brazil,NA
-54.43622970581055,-25.121288299560547,22,2537,Brazil,NA
-54.4541015625,-25.065235137939453,22,2538,Brazil,NA
-54.41299057006836,-24.867481231689453,22,2539,Brazil,NA
-54.31293869018555,-24.52812385559082,22,2540,Brazil,NA
-54.281005859375,-24.306055068969727,22,2541,Brazil,NA
-54.317283630371094,-24.201269149780273,22,2542,Brazil,NA
-54.318260192871094,-24.128124237060547,22,2543,Brazil,NA
-54.26689529418945,-24.065820693969727,22,2544,Brazil,NA
-54.241798400878906,-24.047266006469727,22,2545,Brazil,NA
-54.37080383300781,-23.97119140625,22,2546,Brazil,NA
-54.44023513793945,-23.901756286621094,22,2547,Brazil,NA
-54.52959060668945,-23.852148056030273,22,2548,Brazil,NA
-54.62548828125,-23.8125,22,2549,Brazil,NA
-54.67177963256836,-23.829004287719727,22,2550,Brazil,NA
-54.72138595581055,-23.852148056030273,22,2551,Brazil,NA
-54.817283630371094,-23.888477325439453,22,2552,Brazil,NA
-54.92646408081055,-23.95136833190918,22,2553,Brazil,NA
-54.982666015625,-23.974512100219727,22,2554,Brazil,NA
-55.081886291503906,-23.997655868530273,22,2555,Brazil,NA
-55.1943359375,-24.017480850219727,22,2556,Brazil,NA
-55.28691482543945,-24.004297256469727,22,2557,Brazil,NA
-55.366310119628906,-23.991016387939453,22,2558,Brazil,NA
-55.415916442871094,-23.95136833190918,22,2559,Brazil,NA
-55.4423828125,-23.865331649780273,22,2560,Brazil,NA
-55.4423828125,-23.792577743530273,22,2561,Brazil,NA
-55.458885192871094,-23.686717987060547,22,2562,Brazil,NA
-55.51845932006836,-23.627246856689453,22,2563,Brazil,NA
-55.53828048706055,-23.580957412719727,22,2564,Brazil,NA
-55.541603088378906,-23.52470588684082,22,2565,Brazil,NA
-55.53496170043945,-23.4619140625,22,2566,Brazil,NA
-55.51845932006836,-23.415624618530273,22,2567,Brazil,NA
-55.52836990356445,-23.359375,22,2568,Brazil,NA
-55.554832458496094,-23.31962776184082,22,2569,Brazil,NA
-55.548194885253906,-23.25019645690918,22,2570,Brazil,NA
-55.56142807006836,-23.154296875,22,2571,Brazil,NA
-55.60112380981445,-23.0947265625,22,2572,Brazil,NA
-55.62099838256836,-23.025293350219727,22,2573,Brazil,NA
-55.62099838256836,-22.955860137939453,22,2574,Brazil,NA
-55.65073013305664,-22.886425018310547,22,2575,Brazil,NA
-55.654052734375,-22.810352325439453,22,2576,Brazil,NA
-55.627586364746094,-22.74091911315918,22,2577,Brazil,NA
-55.61767578125,-22.671483993530273,22,2578,Brazil,NA
-55.64741134643555,-22.621875762939453,22,2579,Brazil,NA
-55.70366287231445,-22.592090606689453,22,2580,Brazil,NA
-55.74663162231445,-22.5126953125,22,2581,Brazil,NA
-55.75326919555664,-22.41015625,22,2582,Brazil,NA
-55.799560546875,-22.353906631469727,22,2583,Brazil,NA
-55.84917068481445,-22.3076171875,22,2584,Brazil,NA
-55.905372619628906,-22.3076171875,22,2585,Brazil,NA
-55.99140548706055,-22.281152725219727,22,2586,Brazil,NA
-56.06747817993164,-22.28447151184082,22,2587,Brazil,NA
-56.189842224121094,-22.281152725219727,22,2588,Brazil,NA
-56.24604415893555,-22.2646484375,22,2589,Brazil,NA
-56.275779724121094,-22.228221893310547,22,2590,Brazil,NA
-56.35185241699219,-22.178613662719727,22,2591,Brazil,NA
-56.394874572753906,-22.092676162719727,22,2592,Brazil,NA
-56.44779968261719,-22.076171875,22,2593,Brazil,NA
-56.523826599121094,-22.1025390625,22,2594,Brazil,NA
-56.55029296875,-22.135644912719727,22,2595,Brazil,NA
-56.580078125,-22.181934356689453,22,2596,Brazil,NA
-56.63300704956055,-22.23486328125,22,2597,Brazil,NA
-56.70244216918945,-22.231542587280273,22,2598,Brazil,NA
-56.77519607543945,-22.261327743530273,22,2599,Brazil,NA
-56.84467697143555,-22.2646484375,22,2600,Brazil,NA
-56.937255859375,-22.27128791809082,22,2601,Brazil,NA
-57.029884338378906,-22.24482536315918,22,2602,Brazil,NA
-57.142333984375,-22.21504020690918,22,2603,Brazil,NA
-57.23823165893555,-22.195215225219727,22,2604,Brazil,NA
-57.33086013793945,-22.21504020690918,22,2605,Brazil,NA
-57.39365005493164,-22.198436737060547,22,2606,Brazil,NA
-57.47636795043945,-22.188573837280273,22,2607,Brazil,NA
-57.568946838378906,-22.181934356689453,22,2608,Brazil,NA
-57.641700744628906,-22.129003524780273,22,2609,Brazil,NA
-57.72109603881836,-22.099218368530273,22,2610,Brazil,NA
-57.76406478881836,-22.10917854309082,22,2611,Brazil,NA
-57.8203125,-22.142284393310547,22,2612,Brazil,NA
-57.87983703613281,-22.135644912719727,22,2613,Brazil,NA
-57.955909729003906,-22.10917854309082,22,2614,Brazil,NA
-57.98569107055664,-22.04638671875,22,2615,Brazil,NA
-57.97904968261719,-22.006641387939453,22,2616,Brazil,NA
-57.962501525878906,-21.966991424560547,22,2617,Brazil,NA
-57.932762145996094,-21.910741806030273,22,2618,Brazil,NA
-57.949317932128906,-21.851171493530273,22,2619,Brazil,NA
-57.94267272949219,-21.79833984375,22,2620,Brazil,NA
-57.929443359375,-21.751953125,22,2621,Brazil,NA
-57.91621398925781,-21.699121475219727,22,2622,Brazil,NA
-57.926170349121094,-21.649513244628906,22,2623,Brazil,NA
-57.929443359375,-21.596582412719727,22,2624,Brazil,NA
-57.93608093261719,-21.546972274780273,22,2625,Brazil,NA
-57.94599151611328,-21.494043350219727,22,2626,Brazil,NA
-57.90629577636719,-21.41796875,22,2627,Brazil,NA
-57.87324523925781,-21.355077743530273,22,2628,Brazil,NA
-57.89306640625,-21.30224609375,22,2629,Brazil,NA
-57.886474609375,-21.265819549560547,22,2630,Brazil,NA
-57.860008239746094,-21.206249237060547,22,2631,Brazil,NA
-57.82695770263672,-21.133594512939453,22,2632,Brazil,NA
-57.83022689819336,-20.997949600219727,22,2633,Brazil,NA
-57.860008239746094,-20.918554306030273,22,2634,Brazil,NA
-57.89223861694336,-20.897069931030273,22,2635,Brazil,NA
-57.900489807128906,-20.873046875,22,2636,Brazil,NA
-57.88481521606445,-20.841699600219727,22,2637,Brazil,NA
-57.90190505981445,-20.809375762939453,22,2638,Brazil,NA
-57.90849685668945,-20.7763671875,22,2639,Brazil,NA
-57.89140701293945,-20.747461318969727,22,2640,Brazil,NA
-57.91513442993164,-20.690332412719727,22,2641,Brazil,NA
-57.962501525878906,-20.673828125,22,2642,Brazil,NA
-57.97904968261719,-20.657325744628906,22,2643,Brazil,NA
-57.995609283447266,-20.59443473815918,22,2644,Brazil,NA
-58.00883865356445,-20.521678924560547,22,2645,Brazil,NA
-58.00224685668945,-20.465429306030273,22,2646,Brazil,NA
-58.025394439697266,-20.41581916809082,22,2647,Brazil,NA
-58.05844497680664,-20.386131286621094,22,2648,Brazil,NA
-58.09150314331055,-20.33320426940918,22,2649,Brazil,NA
-58.124610900878906,-20.29345703125,22,2650,Brazil,NA
-58.13779067993164,-20.2373046875,22,2651,Brazil,NA
-58.15976333618164,-20.164648056030273,22,2652,Brazil,NA
-58.09375,-20.15107536315918,22,2653,Brazil,NA
-58.067623138427734,-20.1103515625,22,2654,Brazil,NA
-58.02114486694336,-20.05517578125,22,2655,Brazil,NA
-57.96015930175781,-20.040721893310547,22,2656,Brazil,NA
-57.887596130371094,-20.020410537719727,22,2657,Brazil,NA
-57.86074447631836,-19.979591369628906,22,2658,Brazil,NA
-58.029930114746094,-19.832714080810547,22,2659,Brazil,NA
-58.131492614746094,-19.744531631469727,22,2660,Brazil,NA
-58.072025299072266,-19.625293731689453,22,2661,Brazil,NA
-57.9716796875,-19.424217224121094,22,2662,Brazil,NA
-57.874507904052734,-19.2294921875,22,2663,Brazil,NA
-57.800392150878906,-19.080957412719727,22,2664,Brazil,NA
-57.78144836425781,-19.053516387939453,22,2665,Brazil,NA
-57.716800689697266,-19.044042587280273,22,2666,Brazil,NA
-57.728614807128906,-18.967382431030273,22,2667,Brazil,NA
-57.73086166381836,-18.917186737060547,22,2668,Brazil,NA
-57.78310775756836,-18.914257049560547,22,2669,Brazil,NA
-57.72500228881836,-18.73320198059082,22,2670,Brazil,NA
-57.63916015625,-18.475000381469727,22,2671,Brazil,NA
-57.57402038574219,-18.279296875,22,2672,Brazil,NA
-57.55312728881836,-18.246484756469727,22,2673,Brazil,NA
-57.50614929199219,-18.2373046875,22,2674,Brazil,NA
-57.49565124511719,-18.214649200439453,22,2675,Brazil,NA
-57.55204772949219,-18.18310546875,22,2676,Brazil,NA
-57.58647155761719,-18.12226676940918,22,2677,Brazil,NA
-57.66167449951172,-17.947362899780273,22,2678,Brazil,NA
-57.78017807006836,-17.671777725219727,22,2679,Brazil,NA
-57.78886413574219,-17.573047637939453,22,2680,Brazil,NA
-57.83246994018555,-17.512109756469727,22,2681,Brazil,NA
-57.905033111572266,-17.532323837280273,22,2682,Brazil,NA
-57.99091339111328,-17.512889862060547,22,2683,Brazil,NA
-58.20556640625,-17.36308479309082,22,2684,Brazil,NA
-58.34775161743164,-17.282129287719727,22,2685,Brazil,NA
-58.395992279052734,-17.234275817871094,22,2686,Brazil,NA
-58.41738510131836,-17.08056640625,22,2687,Brazil,NA
-58.459815979003906,-16.910741806030273,22,2688,Brazil,NA
-58.478126525878906,-16.70068359375,22,2689,Brazil,NA
-58.47060775756836,-16.65019416809082,22,2690,Brazil,NA
-58.35038757324219,-16.490819931030273,22,2691,Brazil,NA
-58.35078430175781,-16.410253524780273,22,2692,Brazil,NA
-58.340572357177734,-16.339941024780273,22,2693,Brazil,NA
-58.34560775756836,-16.284374237060547,22,2694,Brazil,NA
-58.37539291381836,-16.283592224121094,22,2695,Brazil,NA
-58.423683166503906,-16.30790901184082,22,2696,Brazil,NA
-58.49658203125,-16.32666015625,22,2697,Brazil,NA
-58.53793716430664,-16.328222274780273,22,2698,Brazil,NA
-58.957279205322266,-16.31318473815918,22,2699,Brazil,NA
-59.43427658081055,-16.295995712280273,22,2700,Brazil,NA
-59.831153869628906,-16.28173828125,22,2701,Brazil,NA
-60.17558670043945,-16.269336700439453,22,2702,Brazil,NA
-60.18721008300781,-16.13212776184082,22,2703,Brazil,NA
-60.206642150878906,-15.901952743530273,22,2704,Brazil,NA
-60.22041320800781,-15.73867130279541,22,2705,Brazil,NA
-60.24233627319336,-15.47959041595459,22,2706,Brazil,NA
-60.380470275878906,-15.31826114654541,22,2707,Brazil,NA
-60.53046798706055,-15.14316463470459,22,2708,Brazil,NA
-60.58320236206055,-15.098340034484863,22,2709,Brazil,NA
-60.402000427246094,-15.0927734375,22,2710,Brazil,NA
-60.273338317871094,-15.08876895904541,22,2711,Brazil,NA
-60.29887771606445,-14.618555068969727,22,2712,Brazil,NA
-60.338035583496094,-14.570508003234863,22,2713,Brazil,NA
-60.372703552246094,-14.418749809265137,22,2714,Brazil,NA
-60.396240234375,-14.332812309265137,22,2715,Brazil,NA
-60.46015930175781,-14.263086318969727,22,2716,Brazil,NA
-60.47465896606445,-14.184764862060547,22,2717,Brazil,NA
-60.46298599243164,-14.13242244720459,22,2718,Brazil,NA
-60.428077697753906,-14.100000381469727,22,2719,Brazil,NA
-60.40497589111328,-14.019238471984863,22,2720,Brazil,NA
-60.422359466552734,-13.937989234924316,22,2721,Brazil,NA
-60.46015930175781,-13.86240291595459,22,2722,Brazil,NA
-60.506591796875,-13.789843559265137,22,2723,Brazil,NA
-60.595314025878906,-13.745312690734863,22,2724,Brazil,NA
-60.72236251831055,-13.664355278015137,22,2725,Brazil,NA
-60.91450119018555,-13.561426162719727,22,2726,Brazil,NA
-61.07699966430664,-13.48974609375,22,2727,Brazil,NA
-61.129146575927734,-13.49853515625,22,2728,Brazil,NA
-61.41606521606445,-13.526561737060547,22,2729,Brazil,NA
-61.51156997680664,-13.541211128234863,22,2730,Brazil,NA
-61.57568359375,-13.52480411529541,22,2731,Brazil,NA
-61.789939880371094,-13.525586128234863,22,2732,Brazil,NA
-61.874122619628906,-13.470410346984863,22,2733,Brazil,NA
-61.94472885131836,-13.40625,22,2734,Brazil,NA
-62.09477233886719,-13.241991996765137,22,2735,Brazil,NA
-62.11801528930664,-13.159765243530273,22,2736,Brazil,NA
-62.17607116699219,-13.133691787719727,22,2737,Brazil,NA
-62.263916015625,-13.143651962280273,22,2738,Brazil,NA
-62.35283279418945,-13.132421493530273,22,2739,Brazil,NA
-62.52553939819336,-13.064257621765137,22,2740,Brazil,NA
-62.68706130981445,-12.994336128234863,22,2741,Brazil,NA
-62.76547622680664,-12.997265815734863,22,2742,Brazil,NA
-62.83515930175781,-12.953710556030273,22,2743,Brazil,NA
-62.95791244506836,-12.84706974029541,22,2744,Brazil,NA
-63.01519012451172,-12.805566787719727,22,2745,Brazil,NA
-63.04135513305664,-12.75039005279541,22,2746,Brazil,NA
-63.067481994628906,-12.669140815734863,22,2747,Brazil,NA
-63.11679458618164,-12.651659965515137,22,2748,Brazil,NA
-63.1806640625,-12.666211128234863,22,2749,Brazil,NA
-63.249759674072266,-12.707910537719727,22,2750,Brazil,NA
-63.3466796875,-12.68007755279541,22,2751,Brazil,NA
-63.46523666381836,-12.605175971984863,22,2752,Brazil,NA
-63.541893005371094,-12.546679496765137,22,2753,Brazil,NA
-63.58564758300781,-12.518945693969727,22,2754,Brazil,NA
-63.688575744628906,-12.47802734375,22,2755,Brazil,NA
-63.7880859375,-12.469432830810547,22,2756,Brazil,NA
-63.938575744628906,-12.529687881469727,22,2757,Brazil,NA
-64.0616226196289,-12.505078315734863,22,2758,Brazil,NA
-64.255035400390625,-12.483301162719727,22,2759,Brazil,NA
-64.4205093383789,-12.439745903015137,22,2760,Brazil,NA
-64.48076629638672,-12.326171875,22,2761,Brazil,NA
-64.513427734375,-12.2509765625,22,2762,Brazil,NA
-64.6116714477539,-12.203906059265137,22,2763,Brazil,NA
-64.6900405883789,-12.146484375,22,2764,Brazil,NA
-64.783447265625,-12.059374809265137,22,2765,Brazil,NA
-64.82987976074219,-12.0302734375,22,2766,Brazil,NA
-64.91436004638672,-12.005956649780273,22,2767,Brazil,NA
-64.9925308227539,-11.97519588470459,22,2768,Brazil,NA
-65.001220703125,-11.92002010345459,22,2769,Brazil,NA
-65.0302734375,-11.847363471984863,22,2770,Brazil,NA
-65.037109375,-11.829394340515137,22,2771,Brazil,NA
-65.09027862548828,-11.7412109375,22,2772,Brazil,NA
-65.1151351928711,-11.735057830810547,22,2773,Brazil,NA
-65.1426773071289,-11.75234317779541,22,2774,Brazil,NA
-65.16337585449219,-11.76513671875,22,2775,Brazil,NA
-65.18573760986328,-11.74951171875,22,2776,Brazil,NA
-65.18974304199219,-11.71005916595459,22,2777,Brazil,NA
-65.1753921508789,-11.646875381469727,22,2778,Brazil,NA
-65.206207275390625,-11.58056640625,22,2779,Brazil,NA
-65.28227996826172,-11.511034965515137,22,2780,Brazil,NA
-65.322021484375,-11.439159393310547,22,2781,Brazil,NA
-65.32548522949219,-11.36474609375,22,2782,Brazil,NA
-65.3423843383789,-11.315038681030273,22,2783,Brazil,NA
-65.37285614013672,-11.289941787719727,22,2784,Brazil,NA
-65.389892578125,-11.246289253234863,22,2785,Brazil,NA
-65.39360046386719,-11.184276580810547,22,2786,Brazil,NA
-65.37158203125,-11.1103515625,22,2787,Brazil,NA
-65.32377624511719,-11.024805068969727,22,2788,Brazil,NA
-65.33403015136719,-10.892773628234863,22,2789,Brazil,NA
-65.40229034423828,-10.714746475219727,22,2790,Brazil,NA
-65.43998718261719,-10.586230278015137,22,2791,Brazil,NA
-65.4471206665039,-10.50742244720459,22,2792,Brazil,NA
-65.4369125366211,-10.449023246765137,22,2793,Brazil,NA
-65.39546203613281,-10.392284393310547,22,2794,Brazil,NA
-65.313079833984375,-10.25302791595459,22,2795,Brazil,NA
-65.298583984375,-10.146777153015137,22,2796,Brazil,NA
-65.324554443359375,-10.02695369720459,22,2797,Brazil,NA
-65.328125,-9.935547828674316,22,2798,Brazil,NA
-65.309326171875,-9.87265682220459,22,2799,Brazil,NA
-65.337890625,-9.790234565734863,22,2800,Brazil,NA
-65.3961410522461,-9.71240234375,22,2801,Brazil,NA
-65.436767578125,-9.71044921875,22,2802,Brazil,NA
-65.49198913574219,-9.731738090515137,22,2803,Brazil,NA
-65.5586929321289,-9.797460556030273,22,2804,Brazil,NA
-65.6371078491211,-9.80908203125,22,2805,Brazil,NA
-65.706787109375,-9.768457412719727,22,2806,Brazil,NA
-65.9247055053711,-9.785449028015137,22,2807,Brazil,NA
-66.2635726928711,-9.82607364654541,22,2808,Brazil,NA
-66.39922332763672,-9.8681640625,22,2809,Brazil,NA
-66.4789047241211,-9.886133193969727,22,2810,Brazil,NA
-66.5753402709961,-9.89990234375,22,2811,Brazil,NA
-66.72998046875,-9.975488662719727,22,2812,Brazil,NA
-67.11152648925781,-10.268945693969727,22,2813,Brazil,NA
-67.19047546386719,-10.31142520904541,22,2814,Brazil,NA
-67.28047180175781,-10.31728458404541,22,2815,Brazil,NA
-67.33271789550781,-10.35791015625,22,2816,Brazil,NA
-67.41694641113281,-10.389843940734863,22,2817,Brazil,NA
-67.5824203491211,-10.505956649780273,22,2818,Brazil,NA
-67.6666488647461,-10.598925590515137,22,2819,Brazil,NA
-67.7217788696289,-10.683104515075684,22,2820,Brazil,NA
-67.78569030761719,-10.68603515625,22,2821,Brazil,NA
-67.83500671386719,-10.662793159484863,22,2822,Brazil,NA
-67.99169921875,-10.67441463470459,22,2823,Brazil,NA
-68.0716781616211,-10.703125,22,2824,Brazil,NA
-68.15864562988281,-10.78505802154541,22,2825,Brazil,NA
-68.2666015625,-10.933106422424316,22,2826,Brazil,NA
-68.3111343383789,-10.975194931030273,22,2827,Brazil,NA
-68.39800262451172,-11.018750190734863,22,2828,Brazil,NA
-68.49834442138672,-11.054784774780273,22,2829,Brazil,NA
-68.6226577758789,-11.109179496765137,22,2830,Brazil,NA
-68.678375244140625,-11.11279296875,22,2831,Brazil,NA
-68.72748565673828,-11.122461318969727,22,2832,Brazil,NA
-68.7699203491211,-11.09765625,22,2833,Brazil,NA
-68.7840805053711,-11.044629096984863,22,2834,Brazil,NA
-68.84834289550781,-11.01113224029541,22,2835,Brazil,NA
-69.00165557861328,-10.994336128234863,22,2836,Brazil,NA
-69.228515625,-10.95566463470459,22,2837,Brazil,NA
-69.4625473022461,-10.94814395904541,22,2838,Brazil,NA
-69.57861328125,-10.951757431030273,22,2839,Brazil,NA
-69.67401885986328,-10.9541015625,22,2840,Brazil,NA
-69.83979797363281,-10.933398246765137,22,2841,Brazil,NA
-69.9603500366211,-10.929883003234863,22,2842,Brazil,NA
-70.0663070678711,-10.982421875,22,2843,Brazil,NA
-70.2200698852539,-11.047657012939453,22,2844,Brazil,NA
-70.290374755859375,-11.064257621765137,22,2845,Brazil,NA
-70.34199523925781,-11.066699028015137,22,2846,Brazil,NA
-70.39228820800781,-11.05859375,22,2847,Brazil,NA
-70.45088195800781,-11.024805068969727,22,2848,Brazil,NA
-70.53325653076172,-10.946874618530273,22,2849,Brazil,NA
